batch,file,shellnoun,path,title,url,par_index,sent_index,sentence,is_antecedent,is_sn_sent
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,5,0,""" I was fired for being a nonsmoker, "" Mr. Michel said. """,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,5,1,I am allergic to tobacco smoke and I was determined to enforce the law.,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,5,2,"Now I will fight my dismissal all the way to the European Court of Justice if necessary. """,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,6,0,"Although the country has had tough anti-smoking legislation since 1991, application of the law has been lax.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,6,1,"France has tended to mock America ' s increasingly draconian attitude toward cigarettes in much the same way it derides Washington ' s interest in the sexual mores of politicians -- that is, as the puritanical preoccupations of a country still in its infancy.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,6,2,"About a third of adults in France smoke, compared with about a quarter of Americans.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,7,0,The conflicts now breaking out in France over smoking are also about France ' s image of itself.,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,7,1,"Put bluntly, does this really want to be a country where cafes are no longer thick with tobacco smoke and where smokers and nonsmokers no longer sit side-by-side in restaurants that are supposed to have special areas for smokers?",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,7,2,Does France really want to be more American?,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,8,0,"The first skirmish last year involved Andre Malraux, the writer, adventurer, anti-fascist resistance fighter, orator and politician, who once declared that "" France is never so great as when it speaks to all mankind.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,8,1,"""",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,8,2,"He had a gift for such epigrams, and for much else, but he seldom uttered them without a cigarette in his mouth.",True,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,9,0,"This fact posed a problem to the Post Office when it decided to issue a Malraux stamp marking the transfer last November of his remains to the Pantheon, the final resting place of the most illustrious servants of France.",False,True
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,9,1,"The stamp, inspired by a photograph of Malraux by Giselle Freund, showed Malraux without the perennial cigarette present in the photo.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,10,0,"A brouhaha ensued, with some newspaper commentators accusing French postal authorities of succumbing to a vile brand of American "" political correctness "" in depriving Malraux of the cigarette that so characterized him.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,11,0,"Madeleine Mazet, a spokeswoman for the French postal service, said: "" The accusations that we tampered with the photograph are wrong.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,11,1,"A drawing was made from the photograph, without the cigarette, and then we copied the drawing.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,11,2,"Given the law, we had no choice. """,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,12,0,"The same law that, in theory, bans smoking in workplaces like Mr. Michel ' s also declares that, "" Any propaganda or publicity, direct or indirect, in favor of tobacco "" is forbidden.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,12,1,There are stamps of Inspector Maigret with his pipe.,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,12,2,"But Ms. Mazet contended that this was acceptable because the inspector is a fictional character, created by the writer Georges Simenon.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,13,0,The Malraux affair was followed last month by the first two lawsuits filed against a French tobacco company seeking damages for cancer.,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,14,0,"The suits were both filed against Seita, the formerly Government-owned corporation that accounts for about 42 percent of France ' s cigarette market and is the producer of Gauloises Brune cigarettes.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,15,0,"The suits were filed on behalf of the family of Suzanne Berger, who died of lung cancer in October at the age of 35, and Richard Gourlain, a two-pack-a-day Gauloise smoker who is near death from lung cancer.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,15,1,"Francis Caballero, the lawyer who filed the suits, said the claims were justified by the fact that Seita makes a product that is "" inherently dangerous, structurally addictive and carcinogenic, and sold without the clear health warnings demanded by the law. """,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,16,0,"All French cigarette packets carry health warnings, but the suits contend that those on Seita packets were not bold enough.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,17,0,"A spokeswoman for Seita, Aneta Lazarevic, said the suits were "" without any foundation. """,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,17,1,"She added that it was "" simply not serious "" to contend that anyone in France who smokes "" too much "" is not adequately informed of the risks.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,17,2,"The company intends to fight the suits, which seek about $200,000 for the family of Mrs. Berger and over $500,000 for Mr. Gourlain.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,18,0,"Mr. Michel, the former Air Jet employee, has presented his case for arbitration, and it is due to come before an industrial tribunal in April.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,18,1,"If that does not lead to his reinstatement, he is preparing a lawsuit against Air Jet.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,18,2,""" I am a mild-mannered man but once aroused I am tenacious in my hatreds, "" he said.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,19,0,"Mathieu Malkani, a spokesman for Jet Services, the parent company of Air Jet, said that Mr. Michel had been dismissed for "" odious behavior "" and that his dismissal had nothing to do with tobacco.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,19,1,""" It would be grotesque for us to fire somebody because he was a nonsmoker, "" he said.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,20,0,"However, he declined to elaborate on the "" odious behavior "" and conceded that Air Jet had been lax in enforcing the smoking law.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,21,0,A circular has now been sent to all employees containing the text of the law.,False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,21,1,"Aime Couquet, a pilot with Air Jet and a union representative, confirmed Mr. Michel ' s account of his dismissal.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,22,0,"However the cases now pending end, it is clear that, even in its smoking habits, France is becoming more American.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,22,1,"The proportion of French smokers who favor the famous dark, or "" Brune, "" tobacco of the Gauloises and Gitanes, has plunged to about 27 percent from over 46 percent a decade ago.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,23,0,"Sales of lighter, American-style cigarettes have surged.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,23,1,"Marlboro, with about 18 percent of the market, was just behind the leading brand, Gauloises Brunes, with 19 percent, in 1995, the last year for which statistics are available.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,23,2,"The Frenchness of smoking in France -- the intensely acrid blast of "" Brunes "" at the entrance to a cafe -- has already been diluted.",False,False
1,8,fact,1997/01/11/0900864.xml,"Is Paris Fuming? Yes, Despite a Legal Ban",http://query.nytimes.com/gst/fullpage.html?res=9906e4dd1438f932a25752c0a961958260,24,0,Paris Journal,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,0,0,"This is a column about collectors, something its author is not.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,0,1,Being in music makes collecting hard.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,0,2,It ' s the nature of the art.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,0,3,It frustrates the acquisitive impulse.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,0,It ' s different with a coin-silver spoon or a rose medallion bowl.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,1,Things make collecting easier.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,2,"Three-dimensional objects are holdable, touchable and, if only for the moment, possessable.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,3,Yet things create their own problems: admiration and ownership get tangled up together.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,4,The ultimate sensual satisfaction in a piece of Italian majolica isn ' t just knowing it ' s beautiful.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,1,5,"It comes in paying its price, taking it home and saying, "" It ' s mine. """,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,0,Owning the Bartok Fourth Quartet is more of a trick.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,1,"You can ' t hang it on the wall, and every time you listen, it changes a little, according to who you are and what mood you ' re in.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,2,Yet music lovers try.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,3,They do it in two ways: by collecting recordings of the Bartok Fourth Quartet and by collecting performances of it.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,4,"The first is the more straightforward, because recordings are also things.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,5,Up until a few years ago they were 12 1/2 inches by 12 1/2 inches.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,6,Modern technology has made them 5 by 5 1/2.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,2,7,"Put them on the shelf, and there they are.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,3,0,The other kind of collecting goes like this.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,3,1,It ' s intermission at the opera house,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,3,2,.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,3,3,""" Tosca "" is playing:",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,4,0,""" That was a nice ' Vissi d ' arte, ' but did you hear Callas sing ' Vissi d ' arte ' in Paris in 1965? """,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,5,0,""" No, but did you hear Tebaldi sing ' Vissi d ' arte ' at the Met in 1955 and Milanov in Vienna in 1937? """,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,6,0,"Baseball cards are being traded, and three factors establish value: name, cachet of place and distance in time.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,6,1,"Interlocuter No. 2 can ' t compete with Callas; but through number of events, age factor and prestige of place, a two-for-one deal is transacted.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,0,What has passed hands?,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,1,"Is it "" Vissi d ' arte "" ? And what is owned?",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,2,"For there is "" Vissi d ' arte "" still floating free -- beyond Paris, Vienna and New York, and beyond two listeners at an opera house between acts.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,3,Collectors have a problem.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,4,Recordings are copies of performances.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,5,Performances are copies of music.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,7,6,Music stands free of both.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,8,0,"If the distinctions sound silly, consider this: A music review appeared not long ago that compared the performance of a symphonic work heard that week with a performance heard decades ago.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,8,1,"This reader read and read, trying to learn something about the music but felt better when he realized that he wasn ' t supposed to, that he was present at a collector ' s negotiation, not reading a music review.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,8,2,Baseball cards were being traded (no baseball in sight).,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,8,3,"A "" Vissi d ' arte "" changed hands (without a note sounding).",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,9,0,The musical collectible has a generic name: Interpretation.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,9,1,"Interpretations are fun, because you can sink your teeth in them.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,9,2,"If you own eight recordings of the Bartok Fourth Quartet and a watch, you will soon find out that the third movement of Recording No. 4 is 35 seconds slower than that of Recording No. 7.",True,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,9,3,"At intermission trading time, this fact may be worth a Mel Ott and a Sibby Sisti, maybe an early Mickey Mantle.",False,True
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,0,Innocent listeners (the ones who listen to what the music says) would be amazed to know how many sophisticates base their judgments on hard data like this.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,1,They know who used more brass sound in Mahler and when.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,2,Who played repeats and who didn ' t.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,3,What year they heard Bruno Walter and what year Beecham.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,4,Who played slow movements fast and fast movements slow.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,10,5,"Veritable archives are stored in their heads, instantly accessible wherever questions of musical goodness or badness hang in the balance.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,11,0,Collectors can ' t help it.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,11,1,They have reached for the Bartok Fourth Quartet and come up with thin air.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,11,2,"It leaves behind the traces of its beauty, but it ' s never theirs.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,11,3,A timing is something definite.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,11,4,It ' s a fact they can own.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,12,0,"Indeed, the pleasure of a Sheffield fork is in the wielding of it at table.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,12,1,"Very different is the intersection of our imagination with Puccini ' s own in "" Vissi d ' arte. """,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,12,2,"This last isn ' t something we can wrap our fingers around, eat chicken with.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,12,3,"Collectors won ' t stand for that kind of situation, so they work hard to turn the art of music into applied science.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,13,0,"OF COURSE, IT ' S NOT NICE OF MUSIC TO treat collectors like this: tempting them with graven images.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,13,1,"Moses had something to say on the matter, and collectors run the risk of the great man ' s wrath every time they go to the opera and compare the latest performance of "" Vissi d ' arte "" with the last "" Vissi d ' arte "" collected.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,13,2,Idols have been confused with the god behind them.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,13,3,The artifact stands in for art.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,14,0,"Italo Calvino once described the book in front of him as "" that silent nobody made of ink and typographical spacing. """,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,14,1,"One can own the book, but one can ' t own the unseen, ungraspable, unpredictable chemical reaction going on in our heads as we read it.",False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,14,2,That is what listening to music is like.,False,False
1,9,fact,1993/11/14/0649824.xml,I'll Trade You Two Callases For a Mel Ott,http://query.nytimes.com/gst/fullpage.html?res=9f0ce7de143cf937a25752c1a965958260,14,3,It ' s the surrender of the senses to the moment.,False,False
